latitude,longitude,property_type,room_type,accommodates,price
42.34215,-71.09807,Apartment,Entire home/apt,4,239
42.34983,-71.13683,House,Private room,2,50
42.34703,-71.13983,Condominium,Entire home/apt,3,100
42.34969,-71.13483,House,Private room,2,50
42.38037,-71.03378,House,Private room,2,56
42.3365,-71.14893,Apartment,Entire home/apt,2,140
42.36432,-71.05794,Apartment,Entire home/apt,4,227
42.38216,-71.01999,House,Private room,2,51
42.3521,-71.14172,House,Private room,2,50
42.35247,-71.14359,House,Private room,2,50
42.3822,-71.01998,House,Private room,2,51
42.38389,-71.08025,Apartment,Private room,2,75
42.33762,-71.15161,Condominium,Entire home/apt,4,125
42.32294,-71.09179,Apartment,Entire home/apt,6,200
42.37493,-71.06194,Apartment,Entire home/apt,4,200
42.35073,-71.13494,Guesthouse,Private room,2,50
42.35047,-71.08442,Apartment,Entire home/apt,6,499
42.27244,-71.14907,House,Private room,1,44
42.27144,-71.15039,House,Private room,1,44
42.27301,-71.1505,House,Private room,1,44
42.27324,-71.14947,House,Private room,2,54
42.30487,-71.12549,House,Entire home/apt,2,180
42.3644,-71.0547,Condominium,Entire home/apt,4,328
42.35131,-71.13649,House,Private room,2,159
42.31233,-71.04945,House,Entire home/apt,7,495
42.32072,-71.10668,Apartment,Entire home/apt,2,150
42.31962,-71.0508,Apartment,Entire home/apt,2,196
42.36106,-71.06889,Apartment,Private room,2,160
42.31282,-71.10371,Condominium,Entire home/apt,6,165
42.31257,-71.10187,Guest suite,Private room,3,89
42.31262,-71.1151,Barn,Entire home/apt,4,275
42.34743,-71.06193,House,Private room,1,88
42.34854,-71.17174,Apartment,Entire home/apt,8,191
42.34136,-71.07856,Apartment,Entire home/apt,2,105
42.3744,-71.06171,Apartment,Entire home/apt,4,125
42.35616,-71.06146,Condominium,Entire home/apt,6,300
42.34233,-71.05611,Apartment,Private room,2,144
42.3452,-71.095,Condominium,Entire home/apt,2,99
42.33198,-71.04523,Condominium,Entire home/apt,6,350
42.29418,-71.05947,Apartment,Private room,2,150
42.36533,-71.06114,Apartment,Entire home/apt,3,209
42.36561,-71.06062,Apartment,Entire home/apt,5,249
42.36559,-71.05986,Apartment,Entire home/apt,5,249
42.36574,-71.05945,Apartment,Entire home/apt,5,249
42.2941,-71.06035,Apartment,Private room,2,150
42.33331,-71.02657,Guest suite,Entire home/apt,2,81
42.30667,-71.1104,Apartment,Private room,2,60
42.33905,-71.07479,Townhouse,Private room,1,241
42.33182,-71.11292,Apartment,Entire home/apt,6,329
42.32834,-71.10608,House,Private room,2,85
42.34323,-71.05722,Apartment,Private room,2,144
42.37759,-71.03042,Apartment,Entire home/apt,4,195
42.34212,-71.05723,Apartment,Private room,2,144
42.34244,-71.08003,Apartment,Entire home/apt,2,105
42.34148,-71.08041,Apartment,Entire home/apt,2,105
42.34261,-71.07864,Apartment,Entire home/apt,2,105
42.34078,-71.07993,Apartment,Entire home/apt,2,105
42.34231,-71.08002,Apartment,Entire home/apt,2,105
42.34284,-71.08005,Apartment,Entire home/apt,2,105
42.34063,-71.08081,Apartment,Entire home/apt,2,105
42.32366,-71.09148,Apartment,Private room,2,90
42.34117,-71.0804,Apartment,Entire home/apt,2,105
42.34073,-71.0803,Apartment,Entire home/apt,2,105
42.34121,-71.07882,Apartment,Entire home/apt,2,105
42.34225,-71.08052,Apartment,Entire home/apt,2,105
42.34261,-71.07843,Apartment,Entire home/apt,2,105
42.34294,-71.07876,Apartment,Entire home/apt,2,105
42.34277,-71.07892,Apartment,Entire home/apt,2,105
42.34314,-71.05602,Apartment,Private room,2,144
42.34321,-71.05656,Apartment,Private room,2,144
42.34226,-71.05599,Apartment,Private room,2,144
42.34292,-71.05589,Apartment,Private room,2,144
42.34309,-71.05598,Apartment,Private room,2,144
42.34239,-71.0574,Apartment,Private room,2,144
42.34366,-71.05726,Apartment,Private room,2,144
42.34175,-71.05691,Apartment,Private room,2,144
42.34313,-71.05724,Apartment,Private room,2,144
42.37687,-71.06153,Guest suite,Entire home/apt,3,155
42.35287,-71.07649,Condominium,Entire home/apt,2,125
42.35081,-71.16519,Apartment,Private room,1,65
42.33668,-71.04587,Apartment,Private room,2,105
42.27948,-71.06725,Condominium,Entire home/apt,1,52
42.27124,-71.07382,Townhouse,Entire home/apt,6,200
42.33511,-71.04581,Apartment,Private room,2,105
42.33611,-71.04398,Apartment,Private room,2,105
42.3367,-71.04415,Apartment,Private room,2,105
42.33501,-71.04539,Apartment,Private room,2,105
42.33484,-71.04395,Apartment,Private room,2,105
42.33478,-71.04467,Apartment,Private room,2,105
42.33538,-71.04576,Apartment,Private room,2,105
42.33488,-71.04463,Apartment,Private room,2,105
42.3105,-71.1046,Apartment,Entire home/apt,4,150
42.33617,-71.0441,Apartment,Private room,2,105
42.33542,-71.04601,Apartment,Private room,2,105
42.33602,-71.0442,Apartment,Private room,2,105
42.33668,-71.04606,Apartment,Private room,2,105
42.27182,-71.07385,House,Private room,2,75
42.27105,-71.07367,House,Private room,2,70
42.24296,-71.12312,Apartment,Entire home/apt,4,69
42.35156,-71.16516,Apartment,Private room,1,65
42.27853,-71.13848,Apartment,Private room,1,65
42.3561,-71.06205,Condominium,Entire home/apt,3,175
42.38423,-71.07098,Condominium,Entire home/apt,10,225
42.32775,-71.09255,House,Private room,2,55
42.32659,-71.09095,House,Private room,2,55
42.32791,-71.09307,House,Private room,2,75
42.33804,-71.07515,Condominium,Private room,2,125
42.35496,-71.06021,Apartment,Entire home/apt,6,275
42.35362,-71.06236,Apartment,Entire home/apt,3,199
42.31519,-71.05257,Guest suite,Private room,2,59
42.36048,-71.06743,Apartment,Entire home/apt,2,99
42.31738,-71.09373,Apartment,Private room,2,41
42.31625,-71.10093,House,Private room,2,75
42.34684,-71.07929,Serviced apartment,Entire home/apt,5,249
42.32835,-71.08726,Apartment,Entire home/apt,14,1220
42.32984,-71.08716,Apartment,Entire home/apt,29,1520
42.33061,-71.08735,Apartment,Entire home/apt,7,480
42.35204,-71.0872,Condominium,Entire home/apt,4,299
42.35506,-71.06131,Loft,Entire home/apt,4,200
42.27044,-71.12964,Guest suite,Entire home/apt,4,51
42.34016,-71.0506,Condominium,Private room,2,109
42.36469,-71.04102,Serviced apartment,Entire home/apt,2,189
42.33553,-71.07485,Apartment,Entire home/apt,5,125
42.33712,-71.07511,Apartment,Entire home/apt,6,399
42.28796,-71.09654,Townhouse,Private room,1,109
42.36444,-71.06371,Serviced apartment,Entire home/apt,3,239
42.33789,-71.14825,Condominium,Entire home/apt,2,119
42.35048,-71.16575,House,Private room,2,75
42.26962,-71.1483,Apartment,Private room,2,42
42.27802,-71.12178,Apartment,Private room,3,50
42.35052,-71.16571,House,Private room,4,60
42.35081,-71.16393,House,Private room,3,60
42.35653,-71.05303,Apartment,Entire home/apt,6,199
42.33642,-71.07657,Apartment,Entire home/apt,4,125
42.361,-71.06785,Apartment,Entire home/apt,6,275
42.35241,-71.1526,House,Private room,2,76
42.35068,-71.16547,House,Private room,3,60
42.35246,-71.06127,Serviced apartment,Entire home/apt,3,499
42.35148,-71.06138,Serviced apartment,Entire home/apt,3,499
42.35202,-71.06174,Serviced apartment,Entire home/apt,3,499
42.35135,-71.06329,Serviced apartment,Entire home/apt,3,499
42.35123,-71.06284,Serviced apartment,Entire home/apt,5,599
42.35236,-71.06188,Serviced apartment,Entire home/apt,5,599
42.36349,-71.06759,Serviced apartment,Entire home/apt,3,399
42.3339,-71.04584,Apartment,Entire home/apt,4,171
42.36535,-71.06848,Serviced apartment,Entire home/apt,3,399
42.36545,-71.06845,Serviced apartment,Entire home/apt,3,399
42.36316,-71.06761,Serviced apartment,Entire home/apt,3,399
42.36505,-71.06863,Serviced apartment,Entire home/apt,3,399
42.36358,-71.06824,Serviced apartment,Entire home/apt,3,399
42.35183,-71.1659,House,Private room,4,60
42.35,-71.16481,House,Private room,3,55
42.36449,-71.06855,Serviced apartment,Entire home/apt,5,499
42.36361,-71.06755,Serviced apartment,Entire home/apt,5,499
42.36382,-71.06915,Serviced apartment,Entire home/apt,5,499
42.34027,-71.04878,Condominium,Private room,2,89
42.34074,-71.04879,Condominium,Private room,2,89
42.35755,-71.05154,Apartment,Entire home/apt,6,155
42.3496,-71.08208,Apartment,Entire home/apt,3,299
42.34969,-71.07892,Boutique hotel,Hotel room,2,219
42.27442,-71.09431,Apartment,Private room,2,52
42.35339,-71.15243,House,Private room,1,76
42.35258,-71.15441,House,Private room,2,88
42.36738,-71.03386,Apartment,Entire home/apt,4,178
42.36655,-71.03554,Apartment,Entire home/apt,4,178
42.33783,-71.07809,Condominium,Entire home/apt,2,121
42.36377,-71.06757,Apartment,Entire home/apt,3,220
42.36664,-71.03096,Apartment,Entire home/apt,5,167
42.34757,-71.08545,Apartment,Private room,2,250
42.3582,-71.0693,Apartment,Entire home/apt,2,275
42.33761,-71.14731,Townhouse,Entire home/apt,4,120
42.35115,-71.07795,Boutique hotel,Hotel room,2,113
42.35125,-71.0795,Boutique hotel,Hotel room,2,219
42.34572,-71.10414,Apartment,Entire home/apt,2,99
42.34936,-71.16483,Apartment,Entire home/apt,4,150
42.37775,-71.06552,Townhouse,Entire home/apt,5,150
42.34924,-71.07905,Boutique hotel,Hotel room,3,219
42.34786,-71.16588,Condominium,Entire home/apt,8,121
42.35513,-71.164,House,Private room,2,35
42.34584,-71.08736,Condominium,Entire home/apt,6,500
42.3609,-71.06979,Condominium,Entire home/apt,3,175
42.31031,-71.09978,Condominium,Entire home/apt,6,107
42.29808,-71.15797,Apartment,Entire home/apt,4,85
42.29638,-71.05889,Condominium,Entire home/apt,4,225
42.32077,-71.11068,Bed and breakfast,Hotel room,2,135
42.32278,-71.05901,Apartment,Entire home/apt,8,250
42.35269,-71.06387,Apartment,Entire home/apt,4,149
42.35056,-71.05984,Apartment,Entire home/apt,5,499
42.27993,-71.07562,Apartment,Private room,2,100
42.34826,-71.13944,Apartment,Entire home/apt,4,125
42.29339,-71.15841,Apartment,Entire home/apt,4,130
42.34967,-71.06507,Apartment,Entire home/apt,4,123
42.32478,-71.09211,Condominium,Private room,5,265
42.31525,-71.07357,House,Private room,2,75
42.34841,-71.14028,Apartment,Entire home/apt,9,180
42.31475,-71.06927,Condominium,Entire home/apt,6,100
42.29741,-71.11365,Bed and breakfast,Private room,2,55
42.38093,-71.07159,Apartment,Private room,2,75
42.29791,-71.11213,Bed and breakfast,Private room,2,50
42.33674,-71.15018,House,Private room,2,45
42.33659,-71.14887,House,Private room,3,45
42.29902,-71.05585,Condominium,Private room,3,40
42.33706,-71.14869,House,Private room,2,45
42.33807,-71.15075,House,Private room,1,58
42.27561,-71.09379,House,Private room,2,52
42.27625,-71.09516,House,Private room,2,52
42.28882,-71.13362,Apartment,Private room,1,37
42.35067,-71.06185,Condominium,Entire home/apt,4,180
42.27672,-71.14002,Bed and breakfast,Private room,2,55
42.27722,-71.14045,Bed and breakfast,Private room,1,55
42.32658,-71.09495,House,Private room,2,72
42.32818,-71.0954,House,Private room,2,75
42.37942,-71.0375,Apartment,Entire home/apt,6,130
42.2815,-71.07747,Apartment,Private room,1,75
42.34482,-71.08969,Apartment,Entire home/apt,2,150
42.31609,-71.09288,Apartment,Private room,2,75
42.32434,-71.11557,Condominium,Private room,1,80
42.28966,-71.12116,Condominium,Private room,2,40
42.37809,-71.04064,House,Entire home/apt,6,169
42.31207,-71.12308,Apartment,Entire home/apt,4,145
42.32499,-71.09308,Bed and breakfast,Entire home/apt,6,988
42.35853,-71.0544,Apartment,Entire home/apt,4,280
42.3448,-71.08796,Apartment,Entire home/apt,2,125
42.36578,-71.05398,Apartment,Entire home/apt,6,147
42.36364,-71.05702,Apartment,Private room,2,75
42.3635,-71.05608,Apartment,Entire home/apt,3,349
42.33303,-71.04034,Apartment,Entire home/apt,8,246
42.32662,-71.09356,Townhouse,Private room,1,30
42.34198,-71.07678,Apartment,Entire home/apt,2,150
42.36143,-71.13474,House,Private room,2,50
42.33257,-71.105,Apartment,Entire home/apt,5,99
42.31739,-71.09315,Apartment,Private room,2,50
42.35613,-71.05364,Loft,Entire home/apt,3,289
42.37641,-71.03389,House,Private room,2,110
42.35215,-71.17182,Apartment,Entire home/apt,4,91
42.32355,-71.10733,Condominium,Entire home/apt,5,120
42.31027,-71.0884,Apartment,Entire home/apt,10,225
42.34988,-71.08556,Condominium,Entire home/apt,6,389
42.35137,-71.14206,House,Private room,1,27
42.34355,-71.0878,Apartment,Entire home/apt,2,150
42.32724,-71.09374,Apartment,Private room,2,39
42.32731,-71.09584,Apartment,Private room,2,39
42.30002,-71.06315,Apartment,Entire home/apt,10,525
42.38086,-71.03154,Condominium,Private room,2,53
42.3632,-71.05544,Apartment,Entire home/apt,4,160
42.31432,-71.05589,House,Entire home/apt,16,450
42.35475,-71.06206,Apartment,Entire home/apt,3,289
42.3489,-71.08122,Apartment,Entire home/apt,3,310
42.35089,-71.04278,Serviced apartment,Entire home/apt,3,299
42.32409,-71.07737,Condominium,Entire home/apt,5,90
42.3648,-71.06919,Apartment,Entire home/apt,4,190
42.37661,-71.03468,House,Private room,2,98
42.34588,-71.07396,Condominium,Entire home/apt,8,299
42.35434,-71.12821,House,Private room,4,60
42.34605,-71.07443,Serviced apartment,Entire home/apt,8,299
42.35249,-71.04216,Serviced apartment,Entire home/apt,5,399
42.35085,-71.04361,Serviced apartment,Entire home/apt,5,399
42.34869,-71.06048,Apartment,Private room,1,150
42.34564,-71.16889,Condominium,Entire home/apt,3,120
42.38091,-71.03605,Apartment,Entire home/apt,4,110
42.38023,-71.03408,Apartment,Entire home/apt,4,110
42.31314,-71.11774,Guest suite,Entire home/apt,3,200
42.32368,-71.10518,House,Private room,3,51
42.38094,-71.03503,Apartment,Entire home/apt,2,89
42.2749,-71.07745,Bed and breakfast,Private room,2,50
42.35904,-71.06783,Apartment,Entire home/apt,3,125
42.33479,-71.04386,Apartment,Entire home/apt,6,179
42.3478,-71.04807,Serviced apartment,Entire home/apt,3,599
42.34525,-71.10127,Serviced apartment,Entire home/apt,3,499
42.34336,-71.10129,Serviced apartment,Entire home/apt,3,499
42.3439,-71.1,Serviced apartment,Entire home/apt,3,499
42.34509,-71.10193,Serviced apartment,Entire home/apt,3,499
42.34401,-71.10212,Serviced apartment,Entire home/apt,3,499
42.34319,-71.10125,Serviced apartment,Entire home/apt,3,499
42.30678,-71.07064,Guesthouse,Private room,4,50
42.30661,-71.06881,Apartment,Private room,4,50
42.30679,-71.07016,Apartment,Private room,2,65
42.33651,-71.08677,Apartment,Entire home/apt,2,225
42.35135,-71.06168,Apartment,Entire home/apt,2,250
42.31687,-71.061,House,Private room,2,150
42.34594,-71.13784,Condominium,Private room,2,100
42.34909,-71.0928,Apartment,Entire home/apt,2,120
42.35733,-71.06241,Apartment,Entire home/apt,4,150
42.35376,-71.07739,Apartment,Entire home/apt,2,90
42.28923,-71.07817,Apartment,Entire home/apt,6,325
42.36563,-71.06892,Apartment,Entire home/apt,4,310
42.35059,-71.08983,Condominium,Entire home/apt,2,175
42.35223,-71.16417,House,Private room,3,55
42.31147,-71.09915,Apartment,Entire home/apt,3,125
42.29895,-71.06779,House,Private room,4,69
42.3404,-71.08922,Apartment,Entire home/apt,4,150
42.3736,-71.03645,Condominium,Private room,2,80
42.3401,-71.14991,Condominium,Entire home/apt,10,175
42.35461,-71.16496,Apartment,Entire home/apt,6,200
42.36013,-71.05358,Apartment,Entire home/apt,2,155
42.31666,-71.1069,Apartment,Entire home/apt,8,149
42.30608,-71.11204,Apartment,Entire home/apt,6,330
42.34087,-71.05738,Condominium,Entire home/apt,5,179
42.33303,-71.04694,Apartment,Private room,2,100
42.34783,-71.13502,Apartment,Private room,1,80
42.34901,-71.08316,Apartment,Entire home/apt,5,125
42.35059,-71.07955,Boutique hotel,Hotel room,2,113
42.35074,-71.13445,House,Private room,2,79
42.35672,-71.05479,Apartment,Entire home/apt,6,125
42.35077,-71.13336,House,Private room,2,69
42.26494,-71.12637,Guest suite,Entire home/apt,2,80
42.37966,-71.03065,Apartment,Private room,2,53
42.35053,-71.13345,House,Private room,2,69
42.3222,-71.11208,Bed and breakfast,Hotel room,4,135
42.29493,-71.11454,Apartment,Entire home/apt,3,78
42.29526,-71.11407,Condominium,Private room,2,41
42.38131,-71.03221,Condominium,Private room,2,53
42.37977,-71.0303,Apartment,Entire home/apt,6,155
42.34389,-71.16846,Condominium,Private room,3,49
42.34553,-71.16965,Condominium,Private room,2,42
42.34537,-71.17039,Condominium,Private room,2,42
42.35192,-71.13478,House,Private room,2,69
42.35,-71.08494,Apartment,Entire home/apt,6,499
42.34558,-71.17055,Condominium,Entire home/apt,8,160
42.3267,-71.09356,Apartment,Entire home/apt,4,104
42.3729,-71.03481,Apartment,Entire home/apt,5,125
42.36705,-71.03734,Condominium,Entire home/apt,4,179
42.35874,-71.07111,Apartment,Entire home/apt,5,149
42.33264,-71.03864,Condominium,Entire home/apt,2,100
42.28194,-71.08461,Apartment,Private room,3,60
42.33774,-71.08634,Apartment,Entire home/apt,2,225
42.35001,-71.06686,Apartment,Private room,2,114
42.3593,-71.07005,Apartment,Entire home/apt,4,99
42.36116,-71.06364,Condominium,Entire home/apt,4,500
42.35951,-71.07086,Apartment,Entire home/apt,5,251
42.35912,-71.06781,Apartment,Entire home/apt,5,199
42.34629,-71.09519,Condominium,Entire home/apt,8,155
42.35875,-71.06762,Apartment,Entire home/apt,2,99
42.35995,-71.0693,Apartment,Entire home/apt,2,99
42.35887,-71.07031,Apartment,Entire home/apt,5,99
42.36062,-71.07034,Apartment,Entire home/apt,3,99
42.37058,-71.03263,Apartment,Entire home/apt,2,100
42.31563,-71.06685,House,Private room,2,60
42.35028,-71.1352,House,Private room,2,59
42.31602,-71.06381,Condominium,Entire home/apt,4,90
42.32152,-71.11061,Apartment,Private room,2,120
42.3264,-71.09224,House,Private room,2,70
42.35905,-71.053,Apartment,Entire home/apt,2,100
42.35493,-71.1656,House,Private room,4,65
42.36538,-71.06916,Apartment,Private room,2,125
42.34439,-71.09993,Apartment,Entire home/apt,5,250
42.36036,-71.06679,Condominium,Entire home/apt,2,160
42.32727,-71.08034,Apartment,Entire home/apt,4,199
42.31917,-71.1052,Condominium,Private room,2,85
42.35071,-71.13446,House,Private room,2,85
42.38142,-71.06542,Apartment,Entire home/apt,4,150
42.30071,-71.08406,Condominium,Entire home/apt,4,75
42.31842,-71.05282,House,Private room,6,175
42.34953,-71.08242,Apartment,Entire home/apt,4,85
42.34022,-71.14919,Apartment,Entire home/apt,4,102
42.32358,-71.09163,House,Private room,5,250
42.3505,-71.0861,Townhouse,Entire home/apt,11,999
42.33823,-71.15233,Apartment,Entire home/apt,4,120
42.3129,-71.04837,Condominium,Private room,2,100
42.36381,-71.0704,Apartment,Entire home/apt,2,195
42.31586,-71.05916,House,Private room,3,64
42.23667,-71.12937,House,Private room,3,42
42.31432,-71.06062,House,Private room,3,75
42.3364,-71.03788,Townhouse,Private room,2,79
42.327,-71.095,House,Private room,2,72
42.31602,-71.05588,Apartment,Entire home/apt,20,1130
42.3628,-71.05422,Apartment,Entire home/apt,6,129
42.36215,-71.05414,Apartment,Entire home/apt,6,129
42.33322,-71.10079,Apartment,Entire home/apt,13,1090
42.27489,-71.13403,House,Private room,2,65
42.34311,-71.07966,Apartment,Entire home/apt,4,135
42.3339,-71.05163,Apartment,Entire home/apt,4,144
42.35846,-71.06794,Apartment,Entire home/apt,2,75
42.36006,-71.07049,Apartment,Private room,2,200
42.33671,-71.0517,Condominium,Entire home/apt,2,180
42.32665,-71.11206,Apartment,Entire home/apt,2,200
42.26439,-71.16516,House,Entire home/apt,6,150
42.34913,-71.06899,Apartment,Private room,1,109
42.34988,-71.09478,Apartment,Entire home/apt,3,219
42.27051,-71.10782,Apartment,Entire home/apt,6,197
42.3259,-71.09659,Apartment,Entire home/apt,4,139
42.3517,-71.12525,Apartment,Private room,1,40
42.32927,-71.11062,Apartment,Shared room,1,22
42.38017,-71.02832,Condominium,Entire home/apt,6,249
42.32595,-71.09751,Apartment,Entire home/apt,4,139
42.35864,-71.05088,Condominium,Entire home/apt,3,180
42.32792,-71.09516,House,Private room,2,75
42.30091,-71.11505,Condominium,Entire home/apt,4,125
42.30298,-71.06693,House,Private room,1,65
42.31242,-71.05304,Townhouse,Entire home/apt,4,86
42.33164,-71.05054,Apartment,Entire home/apt,4,160
42.34222,-71.08122,Condominium,Entire home/apt,3,190
42.36033,-71.06769,Condominium,Entire home/apt,6,275
42.3298,-71.07869,Apartment,Private room,1,25
42.34817,-71.0601,Condominium,Entire home/apt,6,352
42.31182,-71.06099,Townhouse,Private room,2,125
42.36924,-71.03823,Townhouse,Private room,1,80
42.34979,-71.09526,Apartment,Entire home/apt,13,900
42.36629,-71.0513,Boutique hotel,Hotel room,2,299
42.28025,-71.1396,Condominium,Entire home/apt,5,125
42.28798,-71.06854,House,Private room,2,59
42.28817,-71.06854,House,Private room,2,59
42.35326,-71.06174,Apartment,Entire home/apt,5,355
42.33446,-71.08294,Apartment,Entire home/apt,5,137
42.34554,-71.17051,Condominium,Private room,3,42
42.32182,-71.078,Guest suite,Entire home/apt,3,83
42.3153,-71.10312,Apartment,Private room,1,70
42.32056,-71.07789,House,Private room,2,95
42.36462,-71.05629,Apartment,Entire home/apt,3,198
42.36086,-71.06624,Apartment,Entire home/apt,3,109
42.37168,-71.06031,Apartment,Private room,1,81
42.3589,-71.05368,Apartment,Entire home/apt,2,155
42.33713,-71.03947,Apartment,Entire home/apt,3,147
42.32239,-71.06981,Apartment,Private room,2,60
42.32234,-71.06982,Apartment,Private room,2,55
42.32221,-71.06862,Apartment,Private room,2,52
42.31884,-71.10692,Apartment,Entire home/apt,2,250
42.27946,-71.13546,House,Private room,2,50
42.31633,-71.10755,Apartment,Entire home/apt,7,290
42.35367,-71.06294,Apartment,Entire home/apt,3,228
42.31222,-71.05646,House,Private room,1,85
42.35207,-71.04801,Apartment,Entire home/apt,4,325
42.35336,-71.06174,Apartment,Entire home/apt,5,325
42.32064,-71.10846,Guest suite,Entire home/apt,4,150
42.28839,-71.11625,Townhouse,Entire home/apt,6,250
42.33809,-71.03307,Apartment,Entire home/apt,13,1340
42.35172,-71.05993,Apartment,Entire home/apt,4,189
42.37471,-71.06133,Apartment,Entire home/apt,2,125
42.29623,-71.06706,House,Private room,2,69
42.32157,-71.06934,Apartment,Private room,2,65
42.31636,-71.07328,House,Private room,2,75
42.28027,-71.13249,Apartment,Private room,2,10
42.34565,-71.07493,Apartment,Private room,2,250
42.3436,-71.07101,Condominium,Private room,2,138
42.35496,-71.06256,Apartment,Entire home/apt,3,289
42.35123,-71.12622,Apartment,Private room,2,50
42.34496,-71.07942,Apartment,Entire home/apt,5,249
42.284,-71.05536,House,Private room,2,59
42.30197,-71.06579,Guest suite,Entire home/apt,6,150
42.3358,-71.05278,Condominium,Private room,1,49
42.35271,-71.07649,Apartment,Entire home/apt,2,90
42.356,-71.15814,House,Private room,1,60
42.32078,-71.10461,Apartment,Entire home/apt,6,299
42.31858,-71.06624,House,Private room,2,55
42.31636,-71.10661,Apartment,Entire home/apt,2,106
42.35986,-71.06538,Apartment,Entire home/apt,3,127
42.34631,-71.08378,Apartment,Entire home/apt,5,299
42.2527,-71.12096,House,Private room,3,65
42.31717,-71.05874,House,Private room,3,70
42.33258,-71.08202,Apartment,Entire home/apt,7,350
42.38115,-71.02523,Apartment,Private room,2,69
42.32307,-71.07498,Townhouse,Private room,2,85
42.33988,-71.15087,Apartment,Entire home/apt,7,150
42.29243,-71.05722,Apartment,Private room,2,85
42.34977,-71.09732,Apartment,Entire home/apt,2,113
42.26428,-71.11789,House,Private room,1,71
42.3381,-71.03986,Condominium,Entire home/apt,3,325
42.33556,-71.04411,Condominium,Private room,1,60
42.3201,-71.08131,Townhouse,Shared room,1,25
42.36618,-71.03107,Guest suite,Entire home/apt,2,130
42.36847,-71.0525,Apartment,Entire home/apt,2,225
42.34811,-71.06382,Apartment,Shared room,1,80
42.31596,-71.07281,Guest suite,Entire home/apt,4,120
42.36067,-71.14298,Apartment,Entire home/apt,5,175
42.384,-71.08201,Apartment,Entire home/apt,2,75
42.35065,-71.1405,Apartment,Private room,2,60
42.33798,-71.04553,Apartment,Entire home/apt,2,140
42.32086,-71.11127,Apartment,Entire home/apt,8,599
42.34501,-71.07353,House,Private room,1,80
42.37426,-71.03951,Guesthouse,Private room,2,80
42.35459,-71.05848,Apartment,Private room,4,100
42.31913,-71.06408,Apartment,Private room,1,44
42.38147,-71.02547,Condominium,Private room,2,69
42.38137,-71.02552,Condominium,Private room,2,69
42.38192,-71.02615,Condominium,Private room,2,69
42.38129,-71.02658,Condominium,Private room,2,69
42.34628,-71.10249,Apartment,Private room,2,120
42.35076,-71.08358,Condominium,Entire home/apt,4,325
42.31074,-71.12309,Cottage,Entire home/apt,6,209
42.29345,-71.07338,Apartment,Private room,4,120
42.29114,-71.06664,Condominium,Private room,1,45
42.35945,-71.13693,Apartment,Entire home/apt,4,200
42.31703,-71.09623,Condominium,Private room,2,100
42.31223,-71.04882,Condominium,Entire home/apt,4,120
42.36051,-71.12951,Condominium,Private room,2,150
42.37503,-71.03428,Apartment,Entire home/apt,2,150
42.34623,-71.15046,House,Private room,2,50
42.36942,-71.03378,Apartment,Private room,2,65
42.34483,-71.08716,Apartment,Entire home/apt,2,175
42.37059,-71.03398,Apartment,Private room,2,65
42.37038,-71.03198,Apartment,Private room,2,65
42.36869,-71.03188,Apartment,Private room,2,65
42.35396,-71.05995,Apartment,Private room,4,200
42.35464,-71.05856,Apartment,Private room,4,100
42.34247,-71.09593,Apartment,Shared room,1,50
42.3678,-71.03358,Apartment,Private room,2,65
42.36815,-71.03207,Apartment,Private room,2,65
42.3677,-71.03625,Apartment,Private room,2,65
42.33588,-71.05152,Apartment,Entire home/apt,17,1040
42.29338,-71.06398,Apartment,Private room,4,50
42.33799,-71.07177,Apartment,Entire home/apt,6,50
42.35253,-71.14169,House,Private room,2,115
42.25307,-71.12734,House,Private room,2,65
42.33494,-71.04398,House,Entire home/apt,10,350
42.35973,-71.12884,House,Private room,2,73
42.29264,-71.06216,House,Private room,3,52
42.29111,-71.06425,House,Private room,4,60
42.35384,-71.13653,Apartment,Entire home/apt,4,149
42.32408,-71.07755,Townhouse,Private room,2,65
42.32308,-71.0756,Townhouse,Private room,2,65
42.32446,-71.07483,Townhouse,Private room,2,65
42.35046,-71.04668,Apartment,Entire home/apt,4,389
42.35034,-71.04686,Apartment,Entire home/apt,4,389
42.36428,-71.06823,Apartment,Entire home/apt,3,389
42.36422,-71.0704,Apartment,Entire home/apt,3,389
42.33493,-71.09535,Apartment,Shared room,1,22
42.35109,-71.12529,Apartment,Private room,4,70
42.32665,-71.0943,Apartment,Entire home/apt,4,174
42.3689,-71.03436,Apartment,Private room,2,65
42.33812,-71.0773,Apartment,Entire home/apt,2,160
42.29405,-71.06901,Apartment,Entire home/apt,6,120
42.33494,-71.0967,Apartment,Shared room,1,30
42.34311,-71.08771,Apartment,Private room,1,1550
42.35126,-71.12539,Apartment,Private room,4,74
42.32633,-71.06932,Apartment,Private room,2,56
42.36626,-71.0544,Apartment,Entire home/apt,4,200
42.34958,-71.08942,Apartment,Entire home/apt,2,204
42.32489,-71.07686,Apartment,Entire home/apt,5,175
42.32169,-71.11142,Condominium,Entire home/apt,2,74
42.36272,-71.12993,Condominium,Entire home/apt,5,520
42.3259,-71.11215,Apartment,Entire home/apt,4,200
42.36261,-71.12961,Condominium,Private room,3,190
42.34415,-71.09534,Apartment,Entire home/apt,2,170
42.35208,-71.14055,Villa,Private room,2,130
42.31893,-71.05502,Apartment,Private room,2,54
42.34362,-71.09808,Apartment,Entire home/apt,5,220
42.35629,-71.05982,Hostel,Hotel room,1,70
